id_institution_subnet,ratio_active,strength_daily,strength_weekly,max_strength
248.0,0.9998511461744567,0.36561919170592116,0.3582560605650019,0.36561919170592116
314.0,0.9998511461744567,0.7391596607196462,0.8010640947465313,0.8010640947465313
129.0,0.9998511461744567,0.7808173126577669,0.8506719356791799,0.8506719356791799
294.0,0.997171777314677,0.3589769616529208,0.34154414399896216,0.3589769616529208
263.0,0.9998511461744567,0.704835097212559,0.6662929066465305,0.704835097212559
303.0,0.9998511461744567,0.7468588548836349,0.7885362127453507,0.7885362127453507
292.0,0.9580232211967847,0.3621395486791409,0.3602783935697036,0.3621395486791409
161.0,0.9998511461744567,0.6078783348155359,0.6809206554713496,0.6809206554713496
239.0,0.9998511461744567,0.4594426062650623,0.4391491962518669,0.4594426062650623
404.0,0.9998511461744567,0.5993365956212311,0.5521954966931135,0.5993365956212311
154.0,0.991515331944031,0.6725606822554311,0.6389125685813908,0.6725606822554311
90.0,0.43420660910985415,0.6367990313549443,0.6269140570434457,0.6367990313549443
356.0,0.9998511461744567,0.5917703161702088,0.6383465308313332,0.6383465308313332
479.0,0.9997022923489134,0.7743954475120537,0.8400327078166964,0.8400327078166964
160.0,0.9998511461744567,0.7087438170110649,0.6823347665134252,0.7087438170110649
1.0,0.7371241440905031,0.6010756466777083,0.6002688109015402,0.6010756466777083
102.0,0.9998511461744567,0.6027518941881305,0.5525996675530186,0.6027518941881305
244.0,0.9998511461744567,0.74698518988113,0.7550458102243798,0.7550458102243798
145.0,0.9998511461744567,0.688157221647762,0.7390766501837172,0.7390766501837172
112.0,0.3986305448050015,,,
35.0,0.9998511461744567,0.40906983236526007,0.3889732950082041,0.40906983236526007
433.0,0.9998511461744567,0.7331553447233399,0.8293347933705801,0.8293347933705801
149.0,0.9997022923489134,0.6041715101569298,0.7496429693443685,0.7496429693443685
138.0,0.9998511461744567,0.38681902392078205,0.37948395850741545,0.38681902392078205
539.0,0.9998511461744567,0.6648152766505013,0.7622434428763647,0.7622434428763647
141.0,0.9998511461744567,0.733451328975971,0.8081004261462001,0.8081004261462001
353.0,0.9998511461744567,0.6126185022869324,0.6799117230453171,0.6799117230453171
446.0,0.9998511461744567,0.5483287490211924,0.60116774081926,0.60116774081926
216.0,0.47692765704078594,0.3042432804527341,0.3511690774699201,0.3511690774699201
288.0,0.861714796070259,0.576239231551289,0.6141743729075386,0.6141743729075386
524.0,0.9668055969038404,0.3585004955277594,0.36277528189228525,0.36277528189228525
339.0,0.9959809467103304,0.36188173922766964,0.36798244433440375,0.36798244433440375
278.0,0.9997022923489134,0.7149692488523132,0.6956950792994798,0.7149692488523132
388.0,0.9998511461744567,0.7439698341703408,0.8161950016032635,0.8161950016032635
461.0,0.9815421256326288,0.36027430018748097,0.36699647250429945,0.36699647250429945
277.0,0.9998511461744567,0.6527153036104718,0.697083577109102,0.697083577109102
118.0,0.9998511461744567,0.4866176661917688,0.5697395582313991,0.5697395582313991
191.0,0.9998511461744567,0.5835259270430891,0.6509898094452315,0.6509898094452315
458.0,0.9992557308722834,0.5022621442854728,0.4549084562254808,0.5022621442854728
413.0,0.9998511461744567,0.6824217719582892,0.671155902666836,0.6824217719582892
226.0,0.9997022923489134,0.4056844701690512,0.3966469595609772,0.4056844701690512
492.0,0.06445370646025603,,,
260.0,0.21643346233998215,,,
526.0,0.5440607323608216,0.3200350541414442,0.3505386423085086,0.3505386423085086
307.0,0.9998511461744567,0.6879725072001015,0.6714905805146678,0.6879725072001015
420.0,0.9998511461744567,0.4128534235350739,0.4061623114271562,0.4128534235350739
11.0,0.9309318249479012,0.35344016865160777,0.380823149061559,0.380823149061559
498.0,0.9998511461744567,0.35471268152056357,0.36817302643317484,0.36817302643317484
121.0,0.9998511461744567,0.3614907011669516,0.35990051297225256,0.3614907011669516
189.0,0.9989580232211968,0.6312586172352177,0.6433521684469419,0.6433521684469419
483.0,0.9998511461744567,0.7623151526175711,0.8434955405679505,0.8434955405679505
285.0,0.9997022923489134,0.42005336476997546,0.41069969432942555,0.42005336476997546
26.0,0.9998511461744567,0.36236378248337564,0.3862108646401403,0.3862108646401403
387.0,0.9998511461744567,0.6147933322849638,0.6417560059890435,0.6417560059890435
107.0,0.9998511461744567,0.5804344030835864,0.5131229007762608,0.5804344030835864
368.0,0.9974694849657636,0.7129764144076924,0.7702879637717355,0.7702879637717355
540.0,0.9998511461744567,0.41618363801417313,0.4017340717352418,0.41618363801417313
289.0,0.9998511461744567,0.5097775237268569,0.5019982359899531,0.5097775237268569
491.0,0.9994045846978268,0.35957035270834514,0.40116816428809066,0.40116816428809066
93.0,0.9998511461744567,0.3736388208865079,0.356838719828776,0.3736388208865079
218.0,0.9998511461744567,0.4276527334231345,0.4114084228819036,0.4276527334231345
27.0,0.9998511461744567,0.5328048621046699,0.6137092230958958,0.6137092230958958
293.0,0.9998511461744567,0.48751027689903725,0.46276817501435774,0.48751027689903725
428.0,0.9998511461744567,0.530395265562206,0.4060819875906725,0.530395265562206
128.0,0.9995534385233701,0.5340461009094216,0.5375333541864764,0.5375333541864764
493.0,0.9995534385233701,0.46616315566649635,0.5672043540394266,0.5672043540394266
442.0,0.9998511461744567,0.7182105425883731,0.7768117260612104,0.7768117260612104
468.0,0.9995534385233701,0.6723884107604758,0.759960887169479,0.759960887169479
175.0,0.9995534385233701,0.4233780325142572,0.4564498480276157,0.4564498480276157
317.0,0.9998511461744567,0.5368597492277132,0.4058949022378302,0.5368597492277132
6.0,0.9998511461744567,0.730527247116809,0.7240088966945952,0.730527247116809
270.0,0.9729086037511164,0.4064113229309285,0.2498569540474177,0.4064113229309285
179.0,0.9998511461744567,0.6390563776195188,0.7039758082048733,0.7039758082048733
0.0,0.9998511461744567,0.8432759137455478,0.8075923173896047,0.8432759137455478
32.0,0.9998511461744567,0.7244610804046738,0.7010580958505215,0.7244610804046738
266.0,0.9998511461744567,0.633668826062227,0.7166631098633012,0.7166631098633012
401.0,0.9998511461744567,0.7239961787096452,0.7079673356210755,0.7239961787096452
421.0,0.9409050312593034,0.6460691195903636,0.7737936006619466,0.7737936006619466
488.0,0.9998511461744567,0.6048840559997353,0.5962753705719062,0.6048840559997353
232.0,0.6835367668949092,0.38162360853685395,0.3631083002412857,0.38162360853685395
501.0,0.9998511461744567,0.7505519666079377,0.8208261341668825,0.8208261341668825
58.0,0.9998511461744567,0.533624608169105,0.5317635088889086,0.533624608169105
53.0,0.9998511461744567,0.37661701984663776,0.38494482138129704,0.38494482138129704
37.0,0.47275974992557307,0.33969567210649,0.3326371186006404,0.33969567210649
105.0,0.9998511461744567,0.3901070854371246,0.38591987280285944,0.3901070854371246
430.0,0.9985114617445668,0.39371353768320405,0.39593989392421014,0.39593989392421014
234.0,0.9998511461744567,0.655691387331121,0.7303942424200647,0.7303942424200647
213.0,0.9998511461744567,0.38570531051360946,0.36456897666680865,0.38570531051360946
170.0,0.9998511461744567,0.6694052685495235,0.6409074944775361,0.6694052685495235
367.0,0.9989580232211968,0.5879288801876857,0.6115729965476846,0.6115729965476846
273.0,0.9998511461744567,0.4667191288692062,0.4417564597258987,0.4667191288692062
403.0,0.9998511461744567,0.5787783731215332,0.5539654727309576,0.5787783731215332
436.0,0.9998511461744567,0.38701168927325147,0.4089867093913332,0.4089867093913332
318.0,0.9998511461744567,0.7236004635787228,0.7902560695088929,0.7902560695088929
382.0,0.9998511461744567,0.7306649546481987,0.7944635558545793,0.7944635558545793
418.0,0.9994045846978268,0.5762120114884343,0.6018857402035951,0.6018857402035951
193.0,0.9976183387913069,0.6685109713352895,0.7405903004448854,0.7405903004448854
475.0,0.9998511461744567,0.7380309129140277,0.8317162977283928,0.8317162977283928
3.0,0.9788627567728491,0.4354703254398138,0.4433723411274042,0.4433723411274042
477.0,0.9998511461744567,0.7493153681870273,0.7426266722206126,0.7493153681870273
409.0,0.9998511461744567,0.890326834081061,0.8866914905670121,0.890326834081061
89.0,0.9723131884489431,0.3703157313359605,0.36956966700403837,0.3703157313359605
359.0,0.9955343852337005,0.45017264613119157,0.437932528049666,0.45017264613119157
470.0,0.9998511461744567,0.714952093926843,0.7580904734276527,0.7580904734276527
499.0,0.9995534385233701,0.5100313909793943,0.6032433048387982,0.6032433048387982
106.0,0.9998511461744567,0.4050074514481139,0.3755463983012556,0.4050074514481139
283.0,0.9997022923489134,0.6677405997970514,0.7234182409838013,0.7234182409838013
245.0,0.9997022923489134,0.40942985723159997,0.4309014819631771,0.4309014819631771
249.0,0.9998511461744567,0.3643961159842093,0.36190416806858183,0.3643961159842093
150.0,0.9992557308722834,0.6233705789466857,0.7049735337009648,0.7049735337009648
217.0,0.8771955939267639,0.37210768508480985,0.36669651266168857,0.37210768508480985
272.0,0.9998511461744567,0.553156814009164,0.5233156562739315,0.553156814009164
148.0,0.9995534385233701,0.7023324589757052,0.7480351345449529,0.7480351345449529
184.0,0.9998511461744567,0.6624383186493705,0.7644700684428584,0.7644700684428584
240.0,0.9983626079190235,0.3531635108486877,0.36086588439738443,0.36086588439738443
69.0,0.44373325394462637,0.3394406024386888,0.35204145686896693,0.35204145686896693
228.0,0.9919618934206609,0.3428495874917393,0.36483923588705447,0.36483923588705447
71.0,0.9998511461744567,0.3513771644278828,0.34124726890284474,0.3513771644278828
371.0,0.9994045846978268,0.5958607618234865,0.6649591659783538,0.6649591659783538
126.0,0.9998511461744567,0.7378841052733245,0.7261749772867443,0.7378841052733245
279.0,0.9998511461744567,0.5219038364918247,0.4867086219062049,0.5219038364918247
399.0,0.9991068770467401,0.6234429782995088,0.5944233016792956,0.6234429782995088
4.0,0.9995534385233701,0.5995199086513354,0.5708242539152273,0.5995199086513354
146.0,0.9998511461744567,0.6913234034229994,0.8518887855373365,0.8518887855373365
515.0,0.9991068770467401,0.4133365385405179,0.4418731674730946,0.4418731674730946
67.0,0.9998511461744567,0.41818858685980687,0.3956927563590916,0.41818858685980687
538.0,0.9998511461744567,0.7702137184565905,0.7658374451759073,0.7702137184565905
286.0,0.9974694849657636,0.6443530360900394,0.6403175211773899,0.6443530360900394
547.0,0.9998511461744567,0.5224073251023164,0.44668405717446313,0.5224073251023164
205.0,0.9998511461744567,0.5663224358631009,0.6471766975253967,0.6471766975253967
233.0,0.9998511461744567,0.43483187654282074,0.4202460915526578,0.43483187654282074
545.0,0.13426615064007144,,,
60.0,0.9998511461744567,0.3856917419041128,0.43753856745411157,0.43753856745411157
336.0,0.9986603155701101,0.6251496806707992,0.7141055006289355,0.7141055006289355
310.0,0.9998511461744567,0.6367369620676819,0.6595596596180686,0.6595596596180686
201.0,0.9998511461744567,0.35331404122159316,0.3534572325879791,0.3534572325879791
229.0,0.9461149151533195,0.325551953142473,0.4155295488989549,0.4155295488989549
455.0,0.9998511461744567,0.7127260233323431,0.7883211263434424,0.7883211263434424
342.0,0.9998511461744567,0.5368005646180145,0.5286967276103813,0.5368005646180145
117.0,0.9998511461744567,0.4828955195307868,0.5096322218662734,0.5096322218662734
119.0,0.9998511461744567,0.3831695441846352,0.37228508889901113,0.3831695441846352
254.0,0.5506103006847276,0.37606092363797194,0.3978374304705783,0.3978374304705783
257.0,0.9998511461744567,0.7008770310180132,0.7593592404294056,0.7593592404294056
133.0,0.9977671926168502,0.6781187552967425,0.7629049787441025,0.7629049787441025
73.0,0.9718666269723132,0.35647852378782785,0.3580478989366459,0.3580478989366459
59.0,0.9998511461744567,0.595674537937444,0.720447616168536,0.720447616168536
507.0,0.9995534385233701,0.6899607958148044,0.8167627942772395,0.8167627942772395
166.0,0.9994045846978268,0.4038996616615641,0.39483737906327454,0.4038996616615641
144.0,0.9998511461744567,0.4673612041501799,0.4539379774168172,0.4673612041501799
241.0,0.9998511461744567,0.7734543273395257,0.7662097305694034,0.7734543273395257
56.0,0.4432866924679964,0.340935010325199,0.3168083302047394,0.340935010325199
103.0,0.9998511461744567,0.5708787707653216,0.40891080681375247,0.5708787707653216
340.0,0.9998511461744567,0.5293459208854832,0.6746676819490938,0.6746676819490938
243.0,0.9998511461744567,0.6668379490953136,0.7282828251552691,0.7282828251552691
290.0,0.9998511461744567,0.5327737249411444,0.7767930087043887,0.7767930087043887
20.0,0.9998511461744567,0.5533515492908355,0.4603395290795277,0.5533515492908355
384.0,0.9998511461744567,0.5300299049093684,0.6050084433677791,0.6050084433677791
140.0,0.9718666269723132,0.38739161341074413,0.38469808167311625,0.38739161341074413
392.0,0.9998511461744567,0.3882371677146025,0.40331514892034326,0.40331514892034326
17.0,0.9998511461744567,0.698893636794615,0.6439672534131846,0.698893636794615
393.0,0.9998511461744567,0.5626554849255423,0.6216063894445898,0.6216063894445898
306.0,0.9998511461744567,0.48004896439303935,0.4488961624657909,0.48004896439303935
323.0,0.9998511461744567,0.7137734389344335,0.6813890316071857,0.7137734389344335
441.0,0.9994045846978268,0.6550341853027548,0.76368336243179,0.76368336243179
57.0,0.9873474248288181,0.36494689848266326,0.36261761411413684,0.36494689848266326
68.0,0.9998511461744567,0.3999321010920093,0.41720405870580024,0.41720405870580024
522.0,0.9894313783864245,0.34481127563134806,0.3748591219453674,0.3748591219453674
341.0,0.9998511461744567,0.39799323060132485,0.3842989220719716,0.39799323060132485
223.0,0.6704376302470973,0.33300108799757266,0.35561458479038877,0.35561458479038877
52.0,0.9998511461744567,0.4481185800029148,0.4164736609221643,0.4481185800029148
364.0,0.9998511461744567,0.4494226055467426,0.43676745042358844,0.4494226055467426
377.0,0.9998511461744567,0.5133203746335498,0.6154469963171101,0.6154469963171101
478.0,0.9998511461744567,0.7254988028159691,0.8199449974306492,0.8199449974306492
14.0,0.9998511461744567,0.7555656870558756,0.7992405881574793,0.7992405881574793
335.0,0.9998511461744567,0.6147065884711623,0.681638719435617,0.681638719435617
450.0,0.9998511461744567,0.6998149121784872,0.7341023439751343,0.7341023439751343
5.0,0.9994045846978268,0.6097341804686212,0.584330536494169,0.6097341804686212
54.0,0.9989580232211968,0.3827026055397663,0.38058382837947,0.3827026055397663
246.0,0.9998511461744567,0.652634347787836,0.6836569917246162,0.6836569917246162
171.0,0.9998511461744567,0.5978366200940525,0.6143684669660321,0.6143684669660321
210.0,0.9998511461744567,0.57403085612949,0.5195508582054793,0.57403085612949
396.0,0.9998511461744567,0.6527540171662347,0.7452559105550307,0.7452559105550307
514.0,0.9998511461744567,0.38283407950011905,0.4090003488221615,0.4090003488221615
319.0,0.9998511461744567,0.6272993547337289,0.6357704397822888,0.6357704397822888
167.0,0.9998511461744567,0.45932903103418654,0.39982249620609744,0.45932903103418654
95.0,0.9998511461744567,0.3702551541945549,0.3720046267814432,0.3720046267814432
262.0,0.9998511461744567,0.43499716875251604,0.3948356124968697,0.43499716875251604
389.0,0.9997022923489134,0.6758266935997629,0.7399600023959094,0.7399600023959094
333.0,0.9994045846978268,0.511368761907675,0.597839333105866,0.597839333105866
203.0,0.9998511461744567,0.6993563344982214,0.7331312182423735,0.7331312182423735
34.0,0.9998511461744567,0.39842467001676063,0.44056610059084844,0.44056610059084844
410.0,0.9998511461744567,0.6723544017870788,0.641066820071149,0.6723544017870788
264.0,0.9998511461744567,0.7323377056055252,0.8431364010107569,0.8431364010107569
343.0,0.9998511461744567,0.6130882820147764,0.5851062367159153,0.6130882820147764
381.0,0.9995534385233701,0.6545071785211405,0.7620867631380586,0.7620867631380586
365.0,0.9998511461744567,0.42765866037379663,0.4259534786905418,0.42765866037379663
157.0,0.9997022923489134,0.4611878780450688,0.5279727517197275,0.5279727517197275
86.0,0.9998511461744567,0.4162774165728156,0.38506275622699015,0.4162774165728156
440.0,0.9998511461744567,0.6825585692428695,0.7780826341972387,0.7780826341972387
321.0,0.9998511461744567,0.7470889591384586,0.8392302743324634,0.8392302743324634
415.0,0.9998511461744567,0.6962435130997546,0.7316999014752206,0.7316999014752206
528.0,0.9927061625483775,0.39657332996079764,0.4109667621283497,0.4109667621283497
83.0,0.9998511461744567,0.40788022536285196,0.4001160403718842,0.40788022536285196
109.0,0.9983626079190235,0.6121428227642384,0.6020079872262003,0.6121428227642384
408.0,0.9998511461744567,0.6362573829849518,0.7263305250498402,0.7263305250498402
108.0,0.9903245013396844,0.47271699681678336,0.4338097353960261,0.47271699681678336
22.0,0.9997022923489134,0.5844478147851176,0.5349076204140937,0.5844478147851176
324.0,0.9998511461744567,0.5836221887153621,0.616978635133405,0.616978635133405
190.0,0.9998511461744567,0.5740584771969159,0.8386923776732249,0.8386923776732249
544.0,0.9991068770467401,0.3535735402531611,0.3556490496072453,0.3556490496072453
503.0,0.9976183387913069,0.6270778644766682,0.6779073300117191,0.6779073300117191
509.0,0.9998511461744567,0.6398789424824032,0.7601305783858132,0.7601305783858132
412.0,0.9998511461744567,0.6439454307347275,0.6941704352870717,0.6941704352870717
508.0,0.9998511461744567,0.6672343746407696,0.7472466908316198,0.7472466908316198
143.0,0.9998511461744567,0.5214523749761891,0.6032841887058069,0.6032841887058069
476.0,0.9998511461744567,0.6888740792215962,0.7126962164364703,0.7126962164364703
489.0,0.9998511461744567,0.716809626241159,0.7096679229904113,0.716809626241159
55.0,0.9998511461744567,0.3572177922144385,0.2906370433875253,0.3572177922144385
139.0,0.9998511461744567,0.5149380792421234,0.4912759673332139,0.5149380792421234
130.0,0.9998511461744567,0.7550626858858567,0.8351396322589116,0.8351396322589116
445.0,0.9998511461744567,0.7047993645280369,0.8170775833736008,0.8170775833736008
523.0,0.9997022923489134,0.3920327891523403,0.3892715946731019,0.3920327891523403
439.0,0.9998511461744567,0.6528420460318496,0.7011589873192268,0.7011589873192268
116.0,0.9998511461744567,0.48041681288799043,0.5676529789532463,0.5676529789532463
322.0,0.9998511461744567,0.7007640078453757,0.6920606119152688,0.7007640078453757
255.0,0.9218517415897589,0.3273747181217217,0.3150232054874962,0.3273747181217217
120.0,0.9998511461744567,0.5012120241295894,0.4564859799882729,0.5012120241295894
502.0,0.9998511461744567,0.5696088815661187,0.6354052868992464,0.6354052868992464
360.0,0.9998511461744567,0.6129040135972645,0.5770387446568206,0.6129040135972645
114.0,0.9998511461744567,0.44536664311647034,0.43892228443720194,0.44536664311647034
195.0,0.9997022923489134,0.7152306082570461,0.7581069932486608,0.7581069932486608
198.0,0.9992557308722834,0.3676819519108878,0.34395059699314223,0.3676819519108878
25.0,0.9998511461744567,0.4684770015611348,0.44274902351631296,0.4684770015611348
225.0,0.8182494790116106,0.35153602940714723,0.35239076660488167,0.35239076660488167
296.0,0.9974694849657636,0.698376874344129,0.7686962850614126,0.7686962850614126
172.0,0.9998511461744567,0.5879534496923944,0.6328412905165253,0.6328412905165253
454.0,0.9994045846978268,0.7296332558365144,0.7814836679800029,0.7814836679800029
394.0,0.9994045846978268,0.4263804724827771,0.4236915626941403,0.4263804724827771
199.0,0.9682941351592735,0.35715735946521043,0.3693327428308524,0.3693327428308524
238.0,0.9998511461744567,0.785181174149222,0.7939744111801039,0.7939744111801039
363.0,0.9998511461744567,0.6157984583836642,0.6264300981348176,0.6264300981348176
202.0,0.9998511461744567,0.42648378168293677,0.46637066511930203,0.46637066511930203
183.0,0.9251265257517118,0.36465470694885016,0.3783872217494302,0.3783872217494302
531.0,0.9997022923489134,0.4170200235958038,0.3977048192569653,0.4170200235958038
44.0,0.993450431676094,0.3675914514214672,0.3830261892840007,0.3830261892840007
124.0,0.9998511461744567,0.8093510448598856,0.8164773580679621,0.8164773580679621
350.0,0.9998511461744567,0.7480552346776708,0.8137285419088842,0.8137285419088842
227.0,0.996278654361417,0.3576492205734595,0.3775005604613667,0.3775005604613667
151.0,0.9998511461744567,0.6664181478308479,0.7640210840516014,0.7640210840516014
136.0,0.9998511461744567,0.7759389205655994,0.7630030797151528,0.7759389205655994
504.0,0.9840726406668652,0.6676494531579358,0.7318325628888367,0.7318325628888367
369.0,0.6851741589758856,0.7090422636132692,0.7044841306034375,0.7090422636132692
70.0,0.9998511461744567,0.359210877869793,0.3960720699078669,0.3960720699078669
429.0,0.9998511461744567,0.38740536639211576,0.3987196943708996,0.3987196943708996
281.0,0.9998511461744567,0.6422235125191182,0.7098173406376902,0.7098173406376902
378.0,0.9998511461744567,0.6936017956368008,0.7809340674543679,0.7809340674543679
