id_ip,ratio_active,max_acf,dominant_lag
845553.0,0.08425126525751712,0.29546469728386804,24.0
395962.0,0.13143792795474843,0.23085426181695048,24.0
1817512.0,0.009824352485858886,,
35210.0,0.996278654361417,,
1788888.0,0.011610598392378685,,
336767.0,0.08469782673414707,0.17006996423655268,23.0
98094.0,0.13902947305745758,0.2068997684174804,24.0
1586204.0,0.002977076510866329,,
355332.0,0.282226853230128,0.6551962468597926,24.0
367548.0,0.10523965465912474,0.3568377952015383,168.0
195801.0,0.09467103304554927,0.39200485882771213,169.0
1794870.0,0.00714498362607919,,
787562.0,0.39997022923489134,0.0,0.0
433920.0,0.9160464423935695,0.0,0.0
50506.0,0.2895206906817505,0.4045509007784072,168.0
1784351.0,0.01012206013694552,,
1604957.0,0.8934206609109854,0.0,0.0
738315.0,0.13888061923191425,0.23554081733243276,24.0
767038.0,0.10717475439118786,0.04057559503835582,168.0
294201.0,0.1364989580232212,0.4392894160358496,168.0
1772016.0,0.008633521881512354,,
210628.0,0.11804108365584995,0.42276217648188313,22.0
1792615.0,0.011164036915748734,,
1885471.0,0.04688895504614469,,
1559006.0,0.0005954153021732659,,
182151.0,0.9391187853527836,0.0,0.0
1792304.0,0.007293837451622507,,
6184.0,0.013396844298898482,,
548514.0,0.004465614766299494,,
227025.0,0.08201845787436737,0.0,0.0
1754276.0,0.012057159869008634,,
32178.0,0.12399523667758261,0.1426272996916745,72.0
92511.0,0.8858291158082763,0.0,0.0
484622.0,0.0931824947901161,0.34065211574492316,168.0
175742.0,0.8907412920512057,0.0,0.0
1756668.0,0.009526644834772254,,
430173.0,0.20735337898183984,0.6268528872177324,168.0
838815.0,0.14617445668353676,0.0,0.0
14471.0,0.0596903840428699,0.47615241546592596,168.0
1762176.0,0.009824352485858886,,
1783861.0,0.01012206013694552,,
570506.0,0.2506698422149449,0.5138175522429712,24.0
1618526.0,0.010270913962488836,,
1703379.0,0.011164036915748734,,
1037.0,0.007889252753795772,,
327749.0,0.31036022625781484,0.10232586179434208,120.0
394150.0,0.025751711818993748,,
1806633.0,0.010419767788032152,,
1811974.0,0.010419767788032152,,
338309.0,0.9480500148853825,0.13055906048214588,167.0
1604303.0,0.004019053289669544,,
156573.0,0.9998511461744567,,
1579517.0,0.009973206311402203,,
773216.0,0.04912176242929443,,
466805.0,0.17609407561774337,0.43114192050817185,24.0
625568.0,0.0011908306043465317,,
1642864.0,0.010419767788032152,,
678031.0,0.10732360821673118,0.18091353418883882,22.0
1524388.0,0.20392974099434355,0.0,0.0
704540.0,0.09214051801131289,0.0,0.0
1706143.0,0.011164036915748734,,
191587.0,0.9964275081869604,,
616143.0,0.21196784757368264,0.4631926150816965,24.0
781973.0,0.740845489729086,0.0,0.0
1516753.0,0.0008931229532598987,,
1490141.0,0.017564751414111342,,
756917.0,0.13501041976778802,0.0,0.0
112980.0,0.004019053289669544,,
1672430.0,0.4648704971717773,0.0,0.0
615532.0,0.1303959511759452,0.5779448398108601,168.0
776124.0,0.034682941351592736,,
427500.0,0.614319738017267,0.0,0.0
527630.0,0.590800833581423,0.0,0.0
11587.0,0.08782375707055672,0.4611332299641217,24.0
181135.0,0.03408752604941947,,
1789774.0,0.011164036915748734,,
1818699.0,0.010270913962488836,,
1772112.0,0.009377791009228937,,
514728.0,0.24903245013396844,0.0,0.0
1710697.0,0.00922893718368562,,
266980.0,0.5192021434950879,0.0,0.0
608891.0,0.03230128014289967,,
1741971.0,0.010866329264662102,,
1200.0,0.030068472759749925,,
309720.0,0.06043465317058649,0.21737409194700813,96.0
1676147.0,0.011461744566835368,,
266362.0,0.0506103006847276,0.45844955082102656,24.0
508180.0,0.013396844298898482,,
378191.0,0.15852932420363203,0.41885956776838834,24.0
343418.0,0.1122357844596606,0.4283969971522105,23.0
123675.0,0.16865138434057755,0.3691969065982612,24.0
1786188.0,0.011461744566835368,,
833287.0,0.04584697826734147,,
1788708.0,0.011610598392378685,,
1963127.0,0.5489729086037511,0.0,0.0
568318.0,0.41202738910389997,0.0,0.0
1605.0,0.9998511461744567,,
1806900.0,0.011312890741292051,,
682759.0,0.055373623102113724,0.34985096447623026,168.0
1775702.0,0.013992259601071748,,
1776703.0,0.010866329264662102,,
237979.0,0.059094968740696634,0.20161677777320988,168.0
8989.0,0.9471568919321226,0.0,0.0
589852.0,0.024560881214647216,,
837876.0,0.10657933908901458,0.0,0.0
1804627.0,0.009080083358142305,,
1696606.0,0.009526644834772254,,
790821.0,0.18145281333730276,0.48871864636034257,24.0
381279.0,0.9385233700506103,0.0,0.0
805587.0,0.10955641559988091,0.33562117409175984,24.0
1582120.0,0.012354867520095266,,
109544.0,0.9998511461744567,,
97179.0,0.8754093480202442,0.0,0.0
1673512.0,0.008038106579339089,,
766771.0,0.13486156594224472,0.3838434239941553,24.0
1528034.0,0.001637392080976481,,
85341.0,0.19231914260196487,0.5647853312662399,24.0
482558.0,0.523072342959214,0.0,0.0
32493.0,0.17683834474545995,0.3034650277815249,24.0
741913.0,0.16775826138731764,0.4171878683380549,23.0
1675171.0,0.008633521881512354,,
290222.0,0.9988091693956535,,
1644164.0,0.017118189937481394,,
607197.0,0.208841917237273,0.5564159149575043,24.0
120528.0,0.2521583804703781,0.07842447658384669,168.0
550700.0,0.11015183090205419,0.44421430458599986,24.0
577065.0,0.04733551652277464,,
328914.0,0.44403096159571304,0.0,0.0
1571584.0,0.01012206013694552,,
32994.0,0.09303364096457278,0.4582119797500164,24.0
1732844.0,0.010717475439118785,,
355960.0,0.011759452217922,,
165515.0,0.07636201250372135,0.648544708274431,168.0
770926.0,0.3977374218517416,0.0,0.0
477964.0,0.0007442691277165823,,
704060.0,0.03989282524560881,,
1797502.0,0.008782375707055671,,
849787.0,0.003572491813039595,,
1604427.0,0.08693063411729682,0.5195691151699409,24.0
1793782.0,0.00922893718368562,,
454046.0,0.29413515927359335,0.5215778438100589,168.0
426488.0,0.13888061923191425,0.45754196622619814,168.0
1586996.0,0.009377791009228937,,
1647353.0,0.011015183090205419,,
1561250.0,0.0008931229532598987,,
54220.0,0.09481988687109259,0.382044222648527,169.0
1803510.0,0.013247990473355165,,
20150.0,0.11521286097052694,0.20988872149854537,24.0
44922.0,0.9998511461744567,,
232476.0,0.23340279845192022,0.614944534032668,168.0
1594338.0,0.011015183090205419,,
664990.0,0.004167907115212861,,
1502881.0,0.004167907115212861,,
515852.0,0.13992259601071746,0.16143689262241728,168.0
1812223.0,0.00922893718368562,,
1568869.0,0.004912176242929443,,
1551785.0,0.0008931229532598987,,
594703.0,0.05641559988091694,0.21698687469473565,24.0
136502.0,0.10330455492706163,0.30287028223266627,145.0
731771.0,0.013694551949985114,,
488414.0,0.39356951473652874,0.5164507344899316,24.0
132509.0,0.9602560285799345,,
217937.0,0.13724322715093779,0.3571027316855571,168.0
839542.0,0.2768681155105686,0.4880209351301265,24.0
1566743.0,0.03587377195593927,,
612150.0,0.9605537362310211,,
1520617.0,0.01220601369455195,,
10197.0,0.9998511461744567,,
1780525.0,0.011164036915748734,,
335003.0,0.025900565644537063,,
1584792.0,0.011610598392378685,,
1753002.0,0.010568621613575468,,
1801118.0,0.009824352485858886,,
450900.0,0.48303066388806193,0.0,0.0
376293.0,0.4547484370348318,0.12430402531053056,24.0
405441.0,0.8736231021137243,0.0,0.0
335679.0,0.2795474843703483,0.0,0.0
790785.0,0.025007442691277165,,
321100.0,0.9513247990473355,,
1925686.0,0.05031259303364097,0.3133048217048365,168.0
10729.0,0.9994045846978268,,
135165.0,0.10151830902054183,0.3365778807890564,24.0
107691.0,0.11238463828520392,0.35795294842615055,23.0
1998963.0,0.013545698124441799,,
1774007.0,0.009080083358142305,,
97079.0,0.7101816016671628,0.32710181378301584,168.0
605036.0,0.9997022923489134,,
1781893.0,0.011759452217922,,
652805.0,0.0008931229532598987,,
1496013.0,0.004465614766299494,,
1494615.0,0.02366775826138732,,
485160.0,0.15763620125037214,0.43316737280600437,24.0
53715.0,0.19752902649598095,0.4767984732661214,24.0
191769.0,0.002232807383149747,,
1748994.0,0.00967549866031557,,
745464.0,0.0028282226853230128,,
599828.0,0.027984519202143496,,
194871.0,0.4556415599880917,0.0,0.0
1598789.0,0.5881214647216434,0.0,0.0
565363.0,0.19202143495087823,0.4419411573029197,24.0
220165.0,0.002977076510866329,,
10703.0,0.30991366478118487,0.0,0.0
1658327.0,0.011015183090205419,,
715837.0,0.19291455790413814,0.4072903695949158,24.0
286145.0,0.001935099732063114,,
725441.0,0.16626972313188448,0.24941665220325,24.0
1672.0,0.7566239952366776,0.0,0.0
1653271.0,0.011610598392378685,,
1630055.0,0.010270913962488836,,
542865.0,0.28148258410241145,0.35877547100081614,24.0
747868.0,0.641113426615064,0.0,0.0
10196.0,0.8273295623697529,0.0,0.0
656543.0,0.14275081869604048,0.0,0.0
1799290.0,0.013545698124441799,,
1783666.0,0.011759452217922,,
1842991.0,0.7715093777910093,0.0,0.0
1787109.0,0.009973206311402203,,
218837.0,0.10791902351890444,0.4711322894953071,168.0
390980.0,0.08901458767490325,0.31309867525203805,169.0
35748.0,0.24188746650788925,0.6304772328603291,24.0
547843.0,0.2670437630247097,0.0,0.0
821084.0,0.21658231616552545,0.257992474927997,24.0
1806142.0,0.008633521881512354,,
483796.0,0.947305745757666,0.0,0.0
40367.0,0.026198273295623697,,
1698357.0,0.0008931229532598987,,
1544651.0,0.546591247395058,0.0,0.0
1629858.0,0.0008931229532598987,,
215374.0,0.4365882703185472,0.0,0.0
1772684.0,0.010270913962488836,,
350593.0,0.11833879130693659,0.0,0.0
162142.0,0.15019350997320632,0.5695604852764812,168.0
828433.0,0.012950282822268532,,
1785440.0,0.009526644834772254,,
1845.0,0.49538553140815716,0.8752504864285132,168.0
41990.0,0.9924084548972909,,
526150.0,0.005954153021732658,,
635778.0,0.14870497171777314,0.28920661343247334,24.0
650373.0,0.41574873474248286,0.0,0.0
1595118.0,0.023816612086930634,,
1541414.0,0.019053289669544508,,
60027.0,0.9620422744864543,,
369833.0,0.0814230425721941,0.0,0.0
1774073.0,0.008633521881512354,,
651026.0,0.0949687406966359,0.31066909303396023,24.0
1566851.0,0.00461446859184281,,
381622.0,0.08931229532598987,0.3302515047342395,192.0
389884.0,0.09124739505805299,0.37952698440079374,23.0
1508996.0,0.04257219410538851,,
1799087.0,0.011461744566835368,,
256808.0,0.0867817802917535,0.2178909776820168,24.0
302026.0,0.10836558499553439,0.41958518929095073,23.0
828022.0,0.04346531705864841,,
1802049.0,0.00848466805596904,,
1498142.0,0.023518904435844,,
470862.0,0.8981839833283716,0.0,0.0
383810.0,0.14513247990473355,0.32171890863262365,24.0
134220.0,0.17326585293242036,0.5197420708415592,24.0
303317.0,0.06028579934504317,0.3954368203688513,24.0
633752.0,0.030663888061923193,,
101.0,0.20333432569217028,0.7325824492021641,168.0
556273.0,0.10330455492706163,0.4096882200621013,168.0
272968.0,0.11908306043465317,0.4253387135095587,24.0
1563719.0,0.20809764810955642,0.0,0.0
346507.0,0.05641559988091694,0.22614493347684428,168.0
1569842.0,0.021732658529324204,,
63945.0,0.7371241440905031,0.0,0.0
342339.0,0.1592735933313486,0.32970780805094463,168.0
300547.0,0.994343554629354,,
1651121.0,0.007889252753795772,,
212646.0,0.12280440607323609,0.2871383043589981,24.0
1508962.0,0.5133968442988985,0.0,0.0
659213.0,0.9763322417386127,,
666120.0,0.007442691277165823,,
732496.0,0.12727002083953556,0.4327897158954755,24.0
1786924.0,0.009526644834772254,,
1785183.0,0.010717475439118785,,
828566.0,0.0561178922298303,0.2986382325030239,168.0
737053.0,0.16775826138731764,0.0,0.0
527202.0,0.15138434057755285,0.17412754910190706,168.0
1781759.0,0.00922893718368562,,
462951.0,0.5875260494194701,0.0,0.0
714127.0,0.19321226555522478,0.23428797078161195,168.0
1807123.0,0.010866329264662102,,
847240.0,0.05284310806787734,0.36419902784576835,168.0
1785616.0,0.008038106579339089,,
1367.0,0.9998511461744567,,
99839.0,0.10866329264662102,0.4232067374733099,24.0
1804229.0,0.011461744566835368,,
1620781.0,0.0008931229532598987,,
453366.0,0.11446859184281036,0.1477796584541738,168.0
1800201.0,0.01012206013694552,,
