id_institution_subnet,ratio_active,max_acf
110.0,0.9997022923489134,0.24247712504749946
246.0,0.9998511461744567,0.611709993428495
18.0,0.5254540041679071,0.2834108976661362
322.0,0.9998511461744567,0.5317736619860522
145.0,0.9998511461744567,0.6621502149416729
542.0,0.6664185769574278,0.08923218596796711
297.0,0.9998511461744567,0.1400202446087496
66.0,0.9998511461744567,0.982336617193605
26.0,0.9998511461744567,0.07364710588578272
52.0,0.9998511461744567,0.034678697415970725
89.0,0.9723131884489431,0.007320747036044084
88.0,0.9998511461744567,0.8697442678017899
153.0,0.9998511461744567,0.6399516211182107
539.0,0.9998511461744567,0.26128160047525834
206.0,0.9998511461744567,0.1276359189435636
0.0,0.9998511461744567,0.9241915503084749
25.0,0.9998511461744567,0.86861251888624
2.0,0.9985114617445668,0.027475714086423214
103.0,0.9998511461744567,0.498990257769292
437.0,0.9998511461744567,0.6268347389891432
220.0,0.4051801131289074,0.7741316313519581
230.0,0.9998511461744567,0.6570960845430606
179.0,0.9998511461744567,0.6864621830287035
69.0,0.44373325394462637,0.0019941052870966315
524.0,0.9668055969038404,0.31047670711105724
140.0,0.9718666269723132,0.9192140612972982
478.0,0.9998511461744567,0.8213442696146745
115.0,0.9998511461744567,0.025194521760750238
113.0,0.9998511461744567,0.08001942680305914
203.0,0.9998511461744567,0.3271529247810644
47.0,0.9998511461744567,0.9757174328580488
266.0,0.9998511461744567,0.6242533879557028
180.0,0.9998511461744567,0.18743912700954501
1.0,0.7371241440905031,0.13740548445486309
190.0,0.9998511461744567,0.5823434262416833
240.0,0.9983626079190235,0.49766876932711673
481.0,0.9998511461744567,0.4734267425680291
48.0,0.9998511461744567,0.28551448962024506
124.0,0.9998511461744567,0.8822352461448745
375.0,0.9998511461744567,0.3180250354174783
267.0,0.997171777314677,0.6607240975573758
526.0,0.5440607323608216,0.4061940978265901
278.0,0.9997022923489134,0.8249140776193555
304.0,0.9998511461744567,0.6007188186479754
295.0,0.9998511461744567,0.449462785381476
309.0,0.9998511461744567,0.26409504148879653
15.0,0.9998511461744567,0.06388052845094197
396.0,0.9998511461744567,0.2404602940347508
199.0,0.9682941351592735,0.003491389941912674
133.0,0.9977671926168502,0.5281152969550811
418.0,0.9994045846978268,0.49316299584532397
289.0,0.9998511461744567,0.6158691877011819
493.0,0.9995534385233701,0.4124770953383251
512.0,0.9998511461744567,0.32983589574778804
213.0,0.9998511461744567,0.32198285122789566
58.0,0.9998511461744567,0.4145679896182005
407.0,0.9998511461744567,0.2082525497040736
161.0,0.9998511461744567,0.4900947389683398
151.0,0.9998511461744567,0.35255024642048555
485.0,0.9998511461744567,0.46797983160948514
148.0,0.9995534385233701,0.6475014737671064
500.0,0.9726108961000298,0.6815137376214263
474.0,0.9995534385233701,0.5128244158714129
249.0,0.9998511461744567,0.8657285295678196
44.0,0.993450431676094,0.527552931817557
41.0,0.9998511461744567,0.039380000879323966
428.0,0.9998511461744567,0.8137266870815285
329.0,0.9992557308722834,0.2176106018831644
159.0,0.9998511461744567,0.2110026667369747
23.0,0.9746948496576362,0.04805266190013312
344.0,0.9998511461744567,0.3021727742077211
90.0,0.43420660910985415,0.228309140249664
527.0,0.9815421256326288,0.39061289416446443
298.0,0.9998511461744567,0.4425457852827203
160.0,0.9998511461744567,0.24338060052621982
253.0,0.9997022923489134,0.79426324391088
131.0,0.9998511461744567,0.44396583769877973
422.0,0.9998511461744567,0.38856950353890035
135.0,0.9998511461744567,0.11948726415773965
388.0,0.9998511461744567,0.5752104428190655
9.0,0.8761536171479607,0.7403499261266182
254.0,0.5506103006847276,0.2486401808753077
460.0,0.9998511461744567,0.5242017965558423
128.0,0.9995534385233701,0.12307503102460438
157.0,0.9997022923489134,0.2892856279873478
275.0,0.9998511461744567,0.3022991467111411
258.0,0.9998511461744567,0.48006525542332695
13.0,0.9998511461744567,0.27657465872430537
271.0,0.9974694849657636,0.7615822449824703
183.0,0.9251265257517118,0.1043210315422332
132.0,0.9998511461744567,0.6326072356262378
4.0,0.9995534385233701,0.39012833110279377
352.0,0.19633819589163443,0.32553937304192726
285.0,0.9997022923489134,0.2261029225475832
479.0,0.9997022923489134,0.7176796358479737
11.0,0.9309318249479012,0.2925003327375326
430.0,0.9985114617445668,0.034655755285382575
535.0,0.9994045846978268,0.08905179830685016
96.0,0.9944924084548973,0.292934232565588
442.0,0.9998511461744567,0.33380701331302925
59.0,0.9998511461744567,0.5521912776661984
303.0,0.9998511461744567,0.5514995138445495
426.0,0.9998511461744567,0.7388917663046201
451.0,0.9998511461744567,0.47094034236169496
496.0,0.9980649002679369,0.5689318226517515
294.0,0.997171777314677,0.1497585604028141
21.0,0.9992557308722834,0.6073349726761901
232.0,0.6835367668949092,0.7372860996740289
134.0,0.9998511461744567,0.6769571048491887
43.0,0.9998511461744567,0.049257628458603396
534.0,0.9997022923489134,0.3046158064412615
307.0,0.9998511461744567,0.3751105494507064
454.0,0.9994045846978268,0.4129762774178919
507.0,0.9995534385233701,0.31801629792501107
229.0,0.9461149151533195,0.5291375918110376
482.0,0.9998511461744567,0.2746712963119269
79.0,0.9998511461744567,0.574010922910751
312.0,0.9888359630842513,0.1661229164441994
126.0,0.9998511461744567,0.8815101879024566
487.0,0.9998511461744567,0.3100234079840087
105.0,0.9998511461744567,0.7356114666339663
434.0,0.9997022923489134,0.2968682403347806
261.0,0.9998511461744567,0.6869598324532165
177.0,0.9696338195891634,0.23743025877218887
473.0,0.9998511461744567,0.3334580556050443
316.0,0.9998511461744567,0.7418489183375458
147.0,0.9998511461744567,0.3929904888891886
401.0,0.9998511461744567,0.41753197872544034
225.0,0.8182494790116106,0.5921563081843184
32.0,0.9998511461744567,0.7076734630377699
532.0,0.9621911283119976,0.03752915816560822
498.0,0.9998511461744567,0.13670924961854902
432.0,0.9998511461744567,0.22076984561798974
106.0,0.9998511461744567,0.7026626366333677
501.0,0.9998511461744567,0.7269733079482332
65.0,0.9998511461744567,0.9696129750443763
218.0,0.9998511461744567,0.7025362495126007
12.0,0.9998511461744567,0.8752402440074945
486.0,0.9992557308722834,0.5250264362762441
489.0,0.9998511461744567,0.4670399394418942
279.0,0.9998511461744567,0.379437308679697
259.0,0.9901756475141411,0.2614887996898224
308.0,0.9998511461744567,0.3968932451137922
39.0,0.4456683536766895,0.2002124214232729
510.0,0.9982137540934802,0.15998524357158964
494.0,0.9998511461744567,0.09525506233647729
390.0,0.9998511461744567,0.461411396019172
233.0,0.9998511461744567,0.6355128930863294
116.0,0.9998511461744567,0.31145218642487
56.0,0.4432866924679964,0.9840162380566868
244.0,0.9998511461744567,0.7981953147090134
343.0,0.9998511461744567,0.3997585307232229
37.0,0.47275974992557307,0.7780991980443962
455.0,0.9998511461744567,0.5935143637198802
448.0,0.9998511461744567,0.14985317461953027
185.0,0.9985114617445668,0.014765307189289993
164.0,0.9998511461744567,0.8808177586089458
347.0,0.9997022923489134,0.5096201800944977
291.0,0.9985114617445668,0.7147728095559935
193.0,0.9976183387913069,0.5685889243393593
504.0,0.9840726406668652,0.33112812477063736
143.0,0.9998511461744567,0.3065313102964451
356.0,0.9998511461744567,0.3423684836294968
70.0,0.9998511461744567,0.7439983843136758
373.0,0.9998511461744567,0.7792623330201881
19.0,0.9998511461744567,0.10807574959507628
248.0,0.9998511461744567,0.20553450515663424
158.0,0.9998511461744567,0.6059552941210247
163.0,0.9998511461744567,0.9211522802202933
35.0,0.9998511461744567,0.22190524410142137
515.0,0.9991068770467401,0.16552241449426114
320.0,0.9998511461744567,0.6835715972969963
125.0,0.9985114617445668,0.4463900095030577
212.0,0.9994045846978268,0.7014701504638545
476.0,0.9998511461744567,0.500533686857937
491.0,0.9994045846978268,0.8933102164367325
284.0,0.9998511461744567,0.09483716631393717
165.0,0.9998511461744567,0.2888540664251418
536.0,0.9813932718070855,0.31590864429372445
204.0,0.9998511461744567,0.394189658549256
452.0,0.9998511461744567,0.8674528914029621
349.0,0.9998511461744567,0.5196448376825112
265.0,0.9998511461744567,0.8125793398579104
492.0,0.06445370646025603,0.20584137061242425
57.0,0.9873474248288181,0.04849997260423932
130.0,0.9998511461744567,0.6470659929125469
27.0,0.9998511461744567,0.16262167150853055
93.0,0.9998511461744567,0.5280973365373596
150.0,0.9992557308722834,0.3422526948813375
472.0,0.3428103602262578,0.6363423053019593
194.0,0.9998511461744567,0.6869358932509712
480.0,0.9998511461744567,0.22739094928406084
94.0,0.9995534385233701,0.3727202597596255
170.0,0.9998511461744567,0.3289692203893065
277.0,0.9998511461744567,0.4718717310641619
256.0,0.9998511461744567,0.6694063902228462
182.0,0.9998511461744567,0.5780253211013487
531.0,0.9997022923489134,0.277369719532791
210.0,0.9998511461744567,0.27907941031510625
429.0,0.9998511461744567,0.03236803087773812
75.0,0.9998511461744567,0.6728967827318244
247.0,0.9998511461744567,0.5575738640003126
257.0,0.9998511461744567,0.7023226412960574
173.0,0.9998511461744567,0.32334778686108495
457.0,0.9672521583804704,0.003789183103867633
326.0,0.9995534385233701,0.7630892033012412
118.0,0.9998511461744567,0.39874396795518324
55.0,0.9998511461744567,0.8424003442935993
112.0,0.3986305448050015,0.7456221778821103
274.0,0.9998511461744567,0.4971993811029174
82.0,0.9998511461744567,0.5168911272192871
541.0,0.9991068770467401,0.2428811630252
198.0,0.9992557308722834,0.7573303010408242
214.0,0.9998511461744567,0.6049933419824974
325.0,0.9998511461744567,0.6258087588143152
310.0,0.9998511461744567,0.2360071050452279
538.0,0.9998511461744567,0.4114926434707049
339.0,0.9959809467103304,0.44569976723925486
237.0,0.9998511461744567,0.6396882248304653
509.0,0.9998511461744567,0.30933886123830545
187.0,0.9974694849657636,0.15705655609177174
346.0,0.9998511461744567,0.6730140900489217
111.0,0.7472462042274487,0.19968461722511946
123.0,0.9998511461744567,0.27294297500107817
62.0,0.9997022923489134,0.15365923864845188
354.0,0.9998511461744567,0.7184783787190006
238.0,0.9998511461744567,0.7681209392819042
166.0,0.9994045846978268,0.3809723564279634
186.0,0.9994045846978268,0.5777074464918447
458.0,0.9992557308722834,0.48419248135408405
68.0,0.9998511461744567,0.2832348436972787
241.0,0.9998511461744567,0.7976314140423292
127.0,0.39982137540934803,0.13698089167532945
137.0,0.9998511461744567,0.8310157019309832
227.0,0.996278654361417,0.5312329445231637
419.0,0.9995534385233701,0.6160176753824422
219.0,0.9697826734147068,0.5077288523784105
424.0,0.9998511461744567,0.2740682541733781
269.0,0.997171777314677,0.009814694136463084
403.0,0.9998511461744567,0.3770778388868999
245.0,0.9997022923489134,0.6872021770876455
22.0,0.9997022923489134,0.5089965012572076
30.0,0.9998511461744567,0.5926335713285017
332.0,0.9998511461744567,0.20315086298792656
28.0,0.9998511461744567,0.2689209628470254
321.0,0.9998511461744567,0.22737059565018497
384.0,0.9998511461744567,0.3680323643004148
400.0,0.9998511461744567,0.5017601233380633
40.0,0.9998511461744567,0.07623836903131449
252.0,0.9998511461744567,0.07394983474288964
221.0,0.6677582613873176,0.2921635335436698
348.0,0.6588270318547187,0.21349075938186488
313.0,0.9997022923489134,0.561482226188776
337.0,0.9998511461744567,0.6374555201767441
255.0,0.9218517415897589,0.4925296467285976
288.0,0.861714796070259,0.12469959898268941
444.0,0.9998511461744567,0.6380257653812779
5.0,0.9994045846978268,0.3638994975362643
168.0,0.9998511461744567,0.41453997959004174
399.0,0.9991068770467401,0.37577282733295436
273.0,0.9998511461744567,0.4032865103622725
497.0,0.9998511461744567,0.666585554528988
393.0,0.9998511461744567,0.27682098472475203
420.0,0.9998511461744567,0.5913523144603976
411.0,0.9998511461744567,0.3309781803472389
216.0,0.47692765704078594,0.4627534036611368
336.0,0.9986603155701101,0.5159123648867346
394.0,0.9994045846978268,0.16098519917555867
359.0,0.9955343852337005,0.273249525087934
331.0,0.9998511461744567,0.7229567234864068
172.0,0.9998511461744567,0.5464895268257635
528.0,0.9927061625483775,0.16701603478587237
495.0,0.9998511461744567,0.42984971225797686
174.0,0.9995534385233701,0.7950924704745431
239.0,0.9998511461744567,0.8070784068972666
91.0,0.9998511461744567,0.749601786598383
381.0,0.9995534385233701,0.42189883343213974
250.0,0.9998511461744567,0.8439881665884493
282.0,0.9998511461744567,0.24600388240779805
391.0,0.9997022923489134,0.3113519628878345
64.0,0.9997022923489134,0.18436324747859603
24.0,0.9998511461744567,0.23510971616101367
404.0,0.9998511461744567,0.06439049949012995
410.0,0.9998511461744567,0.45555021526412787
369.0,0.6851741589758856,0.8478417563648009
385.0,0.9998511461744567,0.5258911055560751
176.0,0.9989580232211968,0.638627227421239
181.0,0.9998511461744567,0.8252095116785162
205.0,0.9998511461744567,0.20496496645816645
440.0,0.9998511461744567,0.596573416709191
63.0,0.9994045846978268,0.11850465379739152
61.0,0.9998511461744567,0.24983409005887725
374.0,0.9997022923489134,0.43878266898438334
121.0,0.9998511461744567,0.43306104797110323
286.0,0.9974694849657636,0.3637180967255827
372.0,0.9998511461744567,0.5375245695127364
443.0,0.9998511461744567,0.4992475470614913
171.0,0.9998511461744567,0.8474908684299466
228.0,0.9919618934206609,0.18747077034568446
461.0,0.9815421256326288,0.0796696019375614
67.0,0.9998511461744567,0.9891809074357797
235.0,0.9998511461744567,0.9314568610437383
33.0,0.9998511461744567,0.3665376234024843
76.0,0.6155105686216136,0.08178933734492626
547.0,0.9998511461744567,0.8559639712202248
446.0,0.9998511461744567,0.263070890982877
46.0,0.5168204822863948,0.04897499178423867
463.0,0.9995534385233701,0.1532789288785643
296.0,0.9974694849657636,0.22059985069229995
314.0,0.9998511461744567,0.5710088643436834
146.0,0.9998511461744567,0.855596881565236
54.0,0.9989580232211968,0.34535558373725744
117.0,0.9998511461744567,0.5751846135717905
361.0,0.9775230723429592,0.8129584724500073
305.0,0.7896695445072939,0.6609936741752314
72.0,0.9998511461744567,0.6574004864229772
543.0,0.8200357249181304,0.3910530722366834
311.0,0.9998511461744567,0.21718307680672888
108.0,0.9903245013396844,0.3561104653005246
300.0,0.9997022923489134,0.02946289465039213
379.0,0.9979160464423936,0.3821499755986111
360.0,0.9998511461744567,0.5420840810531664
280.0,0.9998511461744567,0.8502094758451249
102.0,0.9998511461744567,0.7836180923503464
155.0,0.9994045846978268,0.24649372694915425
162.0,0.9998511461744567,0.5568939674414742
142.0,0.9998511461744567,0.3787989331140313
197.0,0.9998511461744567,0.659125839961247
413.0,0.9998511461744567,0.5468145649083448
447.0,0.9998511461744567,0.43628989322830386
503.0,0.9976183387913069,0.6794331824403893
358.0,0.9998511461744567,0.4085070484042103
42.0,0.0931824947901161,0.04699402165452665
138.0,0.9998511461744567,0.09453488507579083
488.0,0.9998511461744567,0.35916258979722765
462.0,0.9864543018755582,0.10044369127923658
363.0,0.9998511461744567,0.3542243177669349
467.0,0.9998511461744567,0.24966293532131287
184.0,0.9998511461744567,0.6125831665160398
136.0,0.9998511461744567,0.7021167886943708
433.0,0.9998511461744567,0.490367175086831
537.0,0.9624888359630842,0.09887084146925633
86.0,0.9998511461744567,0.7343435532769844
540.0,0.9998511461744567,0.13818068405815573
315.0,0.9998511461744567,0.6373764979584884
234.0,0.9998511461744567,0.65611777065848
293.0,0.9998511461744567,0.6571664429746082
362.0,0.9998511461744567,0.5212869906191839
231.0,0.9998511461744567,0.5391725452953954
276.0,0.9998511461744567,0.5965007746674577
414.0,0.9998511461744567,0.33114240555989055
60.0,0.9998511461744567,0.8190035146817071
502.0,0.9998511461744567,0.33943497865234223
290.0,0.9998511461744567,0.7710847587486458
189.0,0.9989580232211968,0.5359764707303596
409.0,0.9998511461744567,0.5895535620484555
196.0,0.9998511461744567,0.6825863516271933
333.0,0.9994045846978268,0.3476267984850405
260.0,0.21643346233998215,0.25773571370010434
236.0,0.9998511461744567,0.8850260426654771
386.0,0.9998511461744567,0.3892761631935098
519.0,0.9992557308722834,0.08165938710166668
100.0,0.9998511461744567,0.22688640511013408
423.0,0.9998511461744567,0.18092763274014373
499.0,0.9995534385233701,0.19433432390581043
45.0,0.9998511461744567,0.08235034568740797
270.0,0.9729086037511164,0.22581573322698312
464.0,0.9998511461744567,0.366633240824364
31.0,0.9941947008038107,0.15010352947538164
109.0,0.9983626079190235,0.47344330608376595
459.0,0.9998511461744567,0.6949746033062887
223.0,0.6704376302470973,0.7070672439316148
370.0,0.9998511461744567,0.44691599163613505
435.0,0.9985114617445668,0.5316285325426745
387.0,0.9998511461744567,0.6101939968286667
335.0,0.9998511461744567,0.7555947176832116
323.0,0.9998511461744567,0.5642065437336077
371.0,0.9994045846978268,0.42550705976295744
10.0,0.9998511461744567,0.41414331367408813
466.0,0.9883894016076213,0.1101694744866367
119.0,0.9998511461744567,0.15687225501409127
192.0,0.9998511461744567,0.7437021059299962
14.0,0.9998511461744567,0.6015754009423497
398.0,0.9998511461744567,0.4589551385211112
351.0,0.33566537660017864,0.0574989071835407
334.0,0.9997022923489134,0.6003103084313177
408.0,0.9998511461744567,0.5414153910121751
122.0,0.9998511461744567,0.004431740041836296
149.0,0.9997022923489134,0.43735048338819843
327.0,0.9991068770467401,0.7555578749120426
83.0,0.9998511461744567,0.049987351326056924
195.0,0.9997022923489134,0.4875961561705337
405.0,0.9998511461744567,0.2876032333649404
209.0,0.9992557308722834,0.3012783721571581
378.0,0.9998511461744567,0.7070129739078295
445.0,0.9998511461744567,0.4598598704266996
97.0,0.9970229234891337,0.3033484538974807
191.0,0.9998511461744567,0.6866308367873815
520.0,0.8511461744566835,0.19473429925263241
514.0,0.9998511461744567,0.10402440557661091
523.0,0.9997022923489134,0.09643526473037325
29.0,0.9998511461744567,0.43702889359106845
427.0,0.9998511461744567,0.22148036011914937
152.0,0.9998511461744567,0.5463940014532269
328.0,0.9992557308722834,0.20851583339404772
202.0,0.9998511461744567,0.7098333906992732
292.0,0.9580232211967847,0.10269227843416014
483.0,0.9998511461744567,0.5549416660335551
522.0,0.9894313783864245,0.07158643711800408
529.0,0.6612086930634117,0.0686277979086894
544.0,0.9991068770467401,0.013488765928826512
475.0,0.9998511461744567,0.5653390766042453
318.0,0.9998511461744567,0.535247948923169
545.0,0.13426615064007144,0.921891115146754
350.0,0.9998511461744567,0.6267990242977406
439.0,0.9998511461744567,0.3785701777190673
87.0,0.9980649002679369,0.14913906477676223
178.0,0.9998511461744567,0.6239366284689134
471.0,0.9979160464423936,0.6995416880606796
367.0,0.9989580232211968,0.5955820584174205
415.0,0.9998511461744567,0.2254435252522309
95.0,0.9998511461744567,0.68223692432268
215.0,0.12727002083953556,0.8282169087815623
73.0,0.9718666269723132,0.033233029540508524
207.0,0.9998511461744567,0.19623186527431666
242.0,0.9998511461744567,0.8079685374877118
251.0,0.9998511461744567,0.8138062524071413
283.0,0.9997022923489134,0.3265913093706266
201.0,0.9998511461744567,0.37525824227248417
402.0,0.9998511461744567,0.4570047828951623
546.0,0.349955343852337,0.6780971003454316
99.0,0.9489431378386425,0.2355273852801812
453.0,0.9998511461744567,0.42760893558729013
449.0,0.996278654361417,0.3458058361409377
516.0,0.9970229234891337,0.01797228774566764
208.0,0.9998511461744567,0.33259046949441845
517.0,0.9995534385233701,0.19415448395133236
389.0,0.9997022923489134,0.6090773708418014
469.0,0.9998511461744567,0.23810111416239266
74.0,0.9824352485858887,0.24713474351410675
129.0,0.9998511461744567,0.7495251542006504
383.0,0.993450431676094,0.9346168905999601
226.0,0.9997022923489134,0.4270315598996235
224.0,0.9995534385233701,0.5682589741720289
357.0,0.9992557308722834,0.7145283932123719
6.0,0.9998511461744567,0.8475057153263633
456.0,0.9998511461744567,0.6805798176228267
421.0,0.9409050312593034,0.5398655598295846
392.0,0.9998511461744567,0.2747135045277028
484.0,0.9998511461744567,0.29743659660442306
77.0,0.9998511461744567,0.11777616190648334
377.0,0.9998511461744567,0.5109286074514043
263.0,0.9998511461744567,0.805177092454738
406.0,0.9998511461744567,0.35585464336738115
306.0,0.9998511461744567,0.3568798120283973
17.0,0.9998511461744567,0.8768163543032099
465.0,0.9998511461744567,0.2893354531784881
425.0,0.9998511461744567,0.4836024542008249
511.0,0.9998511461744567,0.3423679126369512
92.0,0.9998511461744567,0.30637464488613003
340.0,0.9998511461744567,0.6658421470867751
364.0,0.9998511461744567,0.07232051424778342
104.0,0.9998511461744567,0.13205196853028342
34.0,0.9998511461744567,0.8400870522054683
200.0,0.9998511461744567,0.8312682647645581
175.0,0.9995534385233701,0.47752356475757546
506.0,0.9998511461744567,0.5952246637018648
518.0,0.9998511461744567,0.3164207738863585
287.0,0.9973206311402203,0.6941426391622022
416.0,0.9998511461744567,0.46299609776539274
353.0,0.9998511461744567,0.3914241278048269
395.0,0.9998511461744567,0.7975219992232042
3.0,0.9788627567728491,0.047524544124299184
78.0,0.9991068770467401,0.6465515139965632
412.0,0.9998511461744567,0.35478920278164827
156.0,0.9995534385233701,0.1975583081043049
436.0,0.9998511461744567,0.7026243637705398
53.0,0.9998511461744567,0.4066787467608008
7.0,0.9998511461744567,0.5373127275623164
477.0,0.9998511461744567,0.5943238800587671
139.0,0.9998511461744567,0.35971544386408966
154.0,0.991515331944031,0.4311482428747283
301.0,0.9998511461744567,0.25713658414128565
281.0,0.9998511461744567,0.21233280041875707
51.0,0.9998511461744567,0.9800229030661486
338.0,0.9998511461744567,0.5230997987168323
268.0,0.9998511461744567,0.6777292551421057
342.0,0.9998511461744567,0.5822667736195654
8.0,0.9998511461744567,0.4903551162574163
141.0,0.9998511461744567,0.5837489376594301
