id_ip,ratio_active,has_drift,drift_in_test,max_rel_dev,drift_fraction,n_drift_events
594145.0,0.37749330157785055,False,False,0.0,0.0,0
1792304.0,0.007293837451622507,False,False,0.0,0.0,0
390980.0,0.08901458767490325,False,False,0.0,0.0,0
703472.0,0.14036915748734743,False,False,0.0,0.0,0
159906.0,0.03870199464126228,False,False,0.0,0.0,0
252575.0,0.9980649002679369,False,False,0.37624561477571167,0.0,0
242764.0,0.9952366775826139,True,True,3.4255079712766903,0.3225662399523668,4
112174.0,0.1356058350699613,False,False,0.0,0.0,0
1789496.0,0.010419767788032152,False,False,0.0,0.0,0
487813.0,0.015034236379874963,False,False,0.0,0.0,0
1814391.0,0.011610598392378685,False,False,0.0,0.0,0
1646074.0,0.008931229532598988,False,False,0.0,0.0,0
1718500.0,0.009824352485858886,False,False,0.0,0.0,0
1490521.0,0.9998511461744567,True,False,2.692012702950707,0.03676689490919917,2
97079.0,0.7101816016671628,False,False,0.0,0.0,0
1196.0,0.7142006549568324,False,False,0.0,0.0,0
482558.0,0.523072342959214,False,False,0.0,0.0,0
1489667.0,0.0008931229532598987,False,False,0.0,0.0,0
651026.0,0.0949687406966359,False,False,0.0,0.0,0
178.0,0.13143792795474843,False,False,0.0,0.0,0
792282.0,0.047782077999404586,False,False,0.0,0.0,0
1757503.0,0.05358737719559393,False,False,0.0,0.0,0
1618526.0,0.010270913962488836,False,False,0.0,0.0,0
685925.0,0.10791902351890444,False,False,0.0,0.0,0
1555981.0,0.296814528133373,False,False,0.0,0.0,0
266081.0,0.44983626079190236,False,False,0.0,0.0,0
280995.0,0.13262875855909498,False,False,0.0,0.0,0
20.0,0.9822863947603453,True,True,2.413241350169401,0.12176242929443287,2
479584.0,0.9836260791902351,True,True,1.6570596145982315,0.07159869008633522,3
620676.0,0.09556415599880917,False,False,0.0,0.0,0
381622.0,0.08931229532598987,False,False,0.0,0.0,0
476311.0,0.13352188151235486,False,False,0.0,0.0,0
2003134.0,0.16582316165525454,False,False,0.0,0.0,0
176312.0,0.00967549866031557,False,False,0.0,0.0,0
578610.0,0.016076213158678177,False,False,0.0,0.0,0
547610.0,0.5729383745162251,False,False,0.0,0.0,0
262580.0,0.047782077999404586,False,False,0.0,0.0,0
488877.0,0.4230425721941054,False,False,0.0,0.0,0
196131.0,0.6743078297112236,False,False,0.0,0.0,0
757760.0,0.013843405775528431,False,False,0.0,0.0,0
1536107.0,0.051801131289074126,False,False,0.0,0.0,0
261424.0,0.014885382554331646,False,False,0.0,0.0,0
11069.0,0.9997022923489134,False,False,0.4407532327378696,0.0,0
1842991.0,0.7715093777910093,False,False,0.0,0.0,0
98094.0,0.13902947305745758,False,False,0.0,0.0,0
1794371.0,0.00848466805596904,False,False,0.0,0.0,0
430173.0,0.20735337898183984,False,False,0.0,0.0,0
570506.0,0.2506698422149449,False,False,0.0,0.0,0
61938.0,0.0005954153021732659,False,False,0.0,0.0,0
1998963.0,0.013545698124441799,False,False,0.0,0.0,0
474746.0,0.0020839535576064306,False,False,0.0,0.0,0
351082.0,0.12890741292051205,False,False,0.0,0.0,0
1714479.0,0.009824352485858886,False,False,0.0,0.0,0
630466.0,0.2549866031557011,False,False,0.0,0.0,0
593983.0,0.11625483774933015,False,False,0.0,0.0,0
616143.0,0.21196784757368264,False,False,0.0,0.0,0
1805322.0,0.009526644834772254,False,False,0.0,0.0,0
309720.0,0.06043465317058649,False,False,0.0,0.0,0
1504925.0,0.02857993450431676,False,False,0.0,0.0,0
190.0,0.9952366775826139,True,False,1.614234267156457,0.02991961893420661,1
777928.0,0.7762727002083953,False,False,0.0,0.0,0
322201.0,0.9889848169097946,True,True,3.0051021287686472,0.07219410538850848,2
433762.0,0.12012503721345638,False,False,0.0,0.0,0
680307.0,0.01473652872878833,False,False,0.0,0.0,0
38533.0,0.08737719559392676,False,False,0.0,0.0,0
395962.0,0.13143792795474843,False,False,0.0,0.0,0
774906.0,0.03125930336409646,False,False,0.0,0.0,0
1586204.0,0.002977076510866329,False,False,0.0,0.0,0
849787.0,0.003572491813039595,False,False,0.0,0.0,0
1598789.0,0.5881214647216434,False,False,0.0,0.0,0
1793924.0,0.00922893718368562,False,False,0.0,0.0,0
1560084.0,0.0005954153021732659,False,False,0.0,0.0,0
737053.0,0.16775826138731764,False,False,0.0,0.0,0
1800418.0,0.009973206311402203,False,False,0.0,0.0,0
1673776.0,0.0461446859184281,False,False,0.0,0.0,0
1620676.0,0.36141708841917236,False,False,0.0,0.0,0
1672.0,0.7566239952366776,False,False,0.0,0.0,0
210046.0,0.10985412325096755,False,False,0.0,0.0,0
218837.0,0.10791902351890444,False,False,0.0,0.0,0
1731135.0,0.022476927657040787,False,False,0.0,0.0,0
407623.0,0.04659124739505805,False,False,0.0,0.0,0
568318.0,0.41202738910389997,False,False,0.0,0.0,0
268100.0,0.9959809467103304,False,False,1.2937005675585591,0.0,0
35748.0,0.24188746650788925,False,False,0.0,0.0,0
273306.0,0.055373623102113724,False,False,0.0,0.0,0
1777188.0,0.011610598392378685,False,False,0.0,0.0,0
827750.0,0.22744864543018756,False,False,0.0,0.0,0
1649931.0,0.010419767788032152,False,False,0.0,0.0,0
484622.0,0.0931824947901161,False,False,0.0,0.0,0
78471.0,0.9994045846978268,True,True,1.4259923761879172,0.0020839535576064306,2
85341.0,0.19231914260196487,False,False,0.0,0.0,0
837101.0,0.21762429294432867,False,False,0.0,0.0,0
426653.0,0.001935099732063114,False,False,0.0,0.0,0
460129.0,0.17281929145579042,False,False,0.0,0.0,0
697388.0,0.19663590354272104,False,False,0.0,0.0,0
594703.0,0.05641559988091694,False,False,0.0,0.0,0
449467.0,0.1655254540041679,False,False,0.0,0.0,0
475413.0,0.008931229532598988,False,False,0.0,0.0,0
546509.0,0.0017862459065197975,False,False,0.0,0.0,0
635778.0,0.14870497171777314,False,False,0.0,0.0,0
1793818.0,0.009377791009228937,False,False,0.0,0.0,0
605036.0,0.9997022923489134,True,True,2.8776119646101055,0.1256326287585591,2
1037.0,0.007889252753795772,False,False,0.0,0.0,0
339100.0,0.02322119678475737,False,False,0.0,0.0,0
532881.0,0.138285203929741,False,False,0.0,0.0,0
1580751.0,0.010419767788032152,False,False,0.0,0.0,0
1780396.0,0.010568621613575468,False,False,0.0,0.0,0
421601.0,0.08380470378088717,False,False,0.0,0.0,0
1495966.0,0.17222387615361714,False,False,0.0,0.0,0
1770540.0,0.01012206013694552,False,False,0.0,0.0,0
783360.0,0.1437927954748437,False,False,0.0,0.0,0
54017.0,0.14036915748734743,False,False,0.0,0.0,0
1616299.0,0.0013396844298898482,False,False,0.0,0.0,0
1817512.0,0.009824352485858886,False,False,0.0,0.0,0
70932.0,0.09214051801131289,False,False,0.0,0.0,0
666120.0,0.007442691277165823,False,False,0.0,0.0,0
1794896.0,0.011610598392378685,False,False,0.0,0.0,0
1783093.0,0.008782375707055671,False,False,0.0,0.0,0
92511.0,0.8858291158082763,False,False,0.0,0.0,0
557088.0,0.20125037213456387,False,False,0.0,0.0,0
1502881.0,0.004167907115212861,False,False,0.0,0.0,0
450863.0,0.9583209288478713,False,False,0.6618310002424023,0.0,0
11212.0,0.467996427508187,False,False,0.0,0.0,0
1580.0,0.9998511461744567,True,True,2.3653585350337574,0.08544209586186365,3
664990.0,0.004167907115212861,False,False,0.0,0.0,0
125740.0,0.9449240845489729,True,True,3.3410355230562865,0.33239059243822566,6
138149.0,0.09511759452217922,False,False,0.0,0.0,0
345210.0,0.5562667460553736,False,False,0.0,0.0,0
395063.0,0.2054182792497767,False,False,0.0,0.0,0
1793991.0,0.01012206013694552,False,False,0.0,0.0,0
381279.0,0.9385233700506103,True,True,0.9771906859575175,0.0011908306043465317,1
1738108.0,0.012503721345638583,False,False,0.0,0.0,0
1790508.0,0.030961595713009823,False,False,0.0,0.0,0
1811974.0,0.010419767788032152,False,False,0.0,0.0,0
1570540.0,0.01220601369455195,False,False,0.0,0.0,0
1489910.0,0.007740398928252456,False,False,0.0,0.0,0
1790117.0,0.009973206311402203,False,False,0.0,0.0,0
676318.0,0.135456981244418,False,False,0.0,0.0,0
1557668.0,0.21673116999106878,False,False,0.0,0.0,0
1993833.0,0.4982137540934802,False,False,0.0,0.0,0
134530.0,0.05090800833581423,False,False,0.0,0.0,0
443967.0,0.10375111640369157,False,False,0.0,0.0,0
40367.0,0.026198273295623697,False,False,0.0,0.0,0
1852.0,0.9855611789222983,True,False,1.4929725892597177,0.08395355760643049,3
1774.0,0.9815421256326288,True,True,0.9400811684758402,0.058201845787436736,4
1584792.0,0.011610598392378685,False,False,0.0,0.0,0
10396.0,0.9995534385233701,True,True,2.530494362903236,0.27880321524263174,6
369833.0,0.0814230425721941,False,False,0.0,0.0,0
555861.0,0.018309020541827925,False,False,0.0,0.0,0
1786928.0,0.009824352485858886,False,False,0.0,0.0,0
4380.0,0.7393569514736529,False,False,0.0,0.0,0
1808388.0,0.00922893718368562,False,False,0.0,0.0,0
10409.0,0.23891038999702294,False,False,0.0,0.0,0
254996.0,0.15957130098243524,False,False,0.0,0.0,0
1771665.0,0.009973206311402203,False,False,0.0,0.0,0
1603777.0,0.0008931229532598987,False,False,0.0,0.0,0
295922.0,0.02604941947008038,False,False,0.0,0.0,0
2044888.0,0.04301875558201846,False,False,0.0,0.0,0
368641.0,0.9840726406668652,False,False,0.558023653279926,0.0,0
35210.0,0.996278654361417,False,False,0.5704779494690998,0.0,0
1805076.0,0.012503721345638583,False,False,0.0,0.0,0
148765.0,0.013992259601071748,False,False,0.0,0.0,0
1702900.0,0.009973206311402203,False,False,0.0,0.0,0
8089.0,0.1193807680857398,False,False,0.0,0.0,0
266362.0,0.0506103006847276,False,False,0.0,0.0,0
1770039.0,0.012354867520095266,False,False,0.0,0.0,0
1508962.0,0.5133968442988985,False,False,0.0,0.0,0
376293.0,0.4547484370348318,False,False,0.0,0.0,0
556848.0,0.1781780291753498,False,False,0.0,0.0,0
1780853.0,0.007740398928252456,False,False,0.0,0.0,0
1806633.0,0.010419767788032152,False,False,0.0,0.0,0
650409.0,0.1926168502530515,False,False,0.0,0.0,0
112980.0,0.004019053289669544,False,False,0.0,0.0,0
747868.0,0.641113426615064,False,False,0.0,0.0,0
1509561.0,0.0055075915451027095,False,False,0.0,0.0,0
156573.0,0.9998511461744567,False,False,0.8056616529957188,0.0,0
1727388.0,0.009080083358142305,False,False,0.0,0.0,0
1793782.0,0.00922893718368562,False,False,0.0,0.0,0
222414.0,0.051652277463530814,False,False,0.0,0.0,0
1779305.0,0.00967549866031557,False,False,0.0,0.0,0
294385.0,0.0614766299493897,False,False,0.0,0.0,0
259860.0,0.9998511461744567,True,True,0.862297179707318,0.006251860672819291,1
142278.0,0.12860970526942542,False,False,0.0,0.0,0
1772112.0,0.009377791009228937,False,False,0.0,0.0,0
3370.0,0.14691872581125334,False,False,0.0,0.0,0
296195.0,0.9828818100625186,False,False,0.5263284873103659,0.0,0
129579.0,0.02977076510866329,False,False,0.0,0.0,0
782264.0,0.14781184876451325,False,False,0.0,0.0,0
155199.0,0.14126228044060732,False,False,0.0,0.0,0
1780773.0,0.01012206013694552,False,False,0.0,0.0,0
838815.0,0.14617445668353676,False,False,0.0,0.0,0
123675.0,0.16865138434057755,False,False,0.0,0.0,0
218798.0,0.4106877046740101,False,False,0.0,0.0,0
526150.0,0.005954153021732658,False,False,0.0,0.0,0
724301.0,0.003274784161952962,False,False,0.0,0.0,0
1818699.0,0.010270913962488836,False,False,0.0,0.0,0
1490141.0,0.017564751414111342,False,False,0.0,0.0,0
405441.0,0.8736231021137243,False,False,0.0,0.0,0
1805580.0,0.008782375707055671,False,False,0.0,0.0,0
1804229.0,0.011461744566835368,False,False,0.0,0.0,0
519492.0,0.10925870794879429,False,False,0.0,0.0,0
1796470.0,0.012057159869008634,False,False,0.0,0.0,0
11254.0,0.9925573087228342,True,True,3.313167985594789,0.311848764513248,6
1622963.0,0.0007442691277165823,False,False,0.0,0.0,0
191769.0,0.002232807383149747,False,False,0.0,0.0,0
1771587.0,0.010419767788032152,False,False,0.0,0.0,0
1786741.0,0.011461744566835368,False,False,0.0,0.0,0
833287.0,0.04584697826734147,False,False,0.0,0.0,0
445351.0,0.11327776123846382,False,False,0.0,0.0,0
1776564.0,0.009824352485858886,False,False,0.0,0.0,0
445882.0,0.11625483774933015,False,False,0.0,0.0,0
625257.0,0.01935099732063114,False,False,0.0,0.0,0
1788794.0,0.00848466805596904,False,False,0.0,0.0,0
411578.0,0.17490324501339685,False,False,0.0,0.0,0
1806073.0,0.00922893718368562,False,False,0.0,0.0,0
15159.0,0.015034236379874963,False,False,0.0,0.0,0
1523377.0,0.0055075915451027095,False,False,0.0,0.0,0
691312.0,0.06832390592438226,False,False,0.0,0.0,0
1568869.0,0.004912176242929443,False,False,0.0,0.0,0
1754541.0,0.46725215838047035,False,False,0.0,0.0,0
120.0,0.9995534385233701,True,True,2.9982033248891926,0.19842214944924086,6
714127.0,0.19321226555522478,False,False,0.0,0.0,0
497120.0,0.114766299493897,False,False,0.0,0.0,0
21756.0,0.05596903840428699,False,False,0.0,0.0,0
513511.0,0.11625483774933015,False,False,0.0,0.0,0
1797032.0,0.009824352485858886,False,False,0.0,0.0,0
303317.0,0.06028579934504317,False,False,0.0,0.0,0
121748.0,0.1609109854123251,False,False,0.0,0.0,0
820693.0,0.06043465317058649,False,False,0.0,0.0,0
23518.0,0.0010419767788032153,False,False,0.0,0.0,0
564287.0,0.8995236677582614,False,False,0.0,0.0,0
1531823.0,0.022923489133670736,False,False,0.0,0.0,0
1775679.0,0.011015183090205419,False,False,0.0,0.0,0
611765.0,0.020988389401607622,False,False,0.0,0.0,0
663507.0,0.311848764513248,False,False,0.0,0.0,0
1561250.0,0.0008931229532598987,False,False,0.0,0.0,0
482423.0,0.5077403989282524,False,False,0.0,0.0,0
1569842.0,0.021732658529324204,False,False,0.0,0.0,0
1512833.0,0.10345340875260495,False,False,0.0,0.0,0
731771.0,0.013694551949985114,False,False,0.0,0.0,0
1802752.0,0.00922893718368562,False,False,0.0,0.0,0
462951.0,0.5875260494194701,False,False,0.0,0.0,0
485160.0,0.15763620125037214,False,False,0.0,0.0,0
1726723.0,0.009377791009228937,False,False,0.0,0.0,0
66356.0,0.04286990175647514,False,False,0.0,0.0,0
58559.0,0.10925870794879429,False,False,0.0,0.0,0
810210.0,0.8837451622506698,False,False,0.0,0.0,0
47839.0,0.27448645430187557,False,False,0.0,0.0,0
589852.0,0.024560881214647216,False,False,0.0,0.0,0
677144.0,0.899821375409348,False,False,0.0,0.0,0
1620781.0,0.0008931229532598987,False,False,0.0,0.0,0
1604427.0,0.08693063411729682,False,False,0.0,0.0,0
720439.0,0.21181899374813934,False,False,0.0,0.0,0
1665349.0,0.010568621613575468,False,False,0.0,0.0,0
1807236.0,0.01220601369455195,False,False,0.0,0.0,0
1602087.0,0.00029770765108663293,False,False,0.0,0.0,0
454046.0,0.29413515927359335,False,False,0.0,0.0,0
1566743.0,0.03587377195593927,False,False,0.0,0.0,0
1552198.0,0.0007442691277165823,False,False,0.0,0.0,0
760519.0,0.10806787734444775,False,False,0.0,0.0,0
1741971.0,0.010866329264662102,False,False,0.0,0.0,0
548514.0,0.004465614766299494,False,False,0.0,0.0,0
1769690.0,0.008782375707055671,False,False,0.0,0.0,0
149658.0,0.09571300982435249,False,False,0.0,0.0,0
1949634.0,0.030812741887466508,False,False,0.0,0.0,0
741913.0,0.16775826138731764,False,False,0.0,0.0,0
1550585.0,0.0007442691277165823,False,False,0.0,0.0,0
89256.0,0.0008931229532598987,False,False,0.0,0.0,0
1706184.0,0.009526644834772254,False,False,0.0,0.0,0
165515.0,0.07636201250372135,False,False,0.0,0.0,0
389884.0,0.09124739505805299,False,False,0.0,0.0,0
277442.0,0.07621315867817803,False,False,0.0,0.0,0
805691.0,0.12503721345638583,False,False,0.0,0.0,0
1785616.0,0.008038106579339089,False,False,0.0,0.0,0
20150.0,0.11521286097052694,False,False,0.0,0.0,0
638144.0,0.0010419767788032153,False,False,0.0,0.0,0
818808.0,0.3383447454599583,False,False,0.0,0.0,0
1676147.0,0.011461744566835368,False,False,0.0,0.0,0
118055.0,0.0017862459065197975,False,False,0.0,0.0,0
1859462.0,0.03959511759452218,False,False,0.0,0.0,0
78134.0,0.9742482881810063,True,True,2.8612746637124524,0.0379577255135457,2
1682336.0,0.011312890741292051,False,False,0.0,0.0,0
1790061.0,0.010419767788032152,False,False,0.0,0.0,0
1548925.0,0.0013396844298898482,False,False,0.0,0.0,0
649472.0,0.0497171777314677,False,False,0.0,0.0,0
1770254.0,0.011610598392378685,False,False,0.0,0.0,0
383810.0,0.14513247990473355,False,False,0.0,0.0,0
497796.0,0.18413218219708247,False,False,0.0,0.0,0
1604957.0,0.8934206609109854,False,False,0.0,0.0,0
1792379.0,0.013099136647811848,False,False,0.0,0.0,0
1783861.0,0.01012206013694552,False,False,0.0,0.0,0
355502.0,0.10702590056564454,False,False,0.0,0.0,0
1572545.0,0.2150937779100923,False,False,0.0,0.0,0
483796.0,0.947305745757666,True,False,3.415733687674525,0.06460256028579935,1
32994.0,0.09303364096457278,False,False,0.0,0.0,0
1605.0,0.9998511461744567,True,True,1.9510922627707237,0.09660613277761239,2
1530904.0,0.0561178922298303,False,False,0.0,0.0,0
1604303.0,0.004019053289669544,False,False,0.0,0.0,0
1553020.0,0.0005954153021732659,False,False,0.0,0.0,0
171.0,0.5690681750520988,False,False,0.0,0.0,0
1510226.0,0.002977076510866329,False,False,0.0,0.0,0
1796080.0,0.011908306043465317,False,False,0.0,0.0,0
1707263.0,0.0126525751711819,False,False,0.0,0.0,0
272968.0,0.11908306043465317,False,False,0.0,0.0,0
39997.0,0.12518606728192916,False,False,0.0,0.0,0
19288.0,0.03200357249181304,False,False,0.0,0.0,0
715837.0,0.19291455790413814,False,False,0.0,0.0,0
216556.0,0.01801131289074129,False,False,0.0,0.0,0
1806990.0,0.00922893718368562,False,False,0.0,0.0,0
1610593.0,0.8070854420958619,False,False,0.0,0.0,0
32493.0,0.17683834474545995,False,False,0.0,0.0,0
1793652.0,0.010717475439118785,False,False,0.0,0.0,0
656543.0,0.14275081869604048,False,False,0.0,0.0,0
7516.0,0.17341470675796367,False,False,0.0,0.0,0
1804707.0,0.011610598392378685,False,False,0.0,0.0,0
808002.0,0.03378981839833284,False,False,0.0,0.0,0
838232.0,0.045102709139624886,False,False,0.0,0.0,0
770926.0,0.3977374218517416,False,False,0.0,0.0,0
520007.0,0.0461446859184281,False,False,0.0,0.0,0
1647111.0,0.03423637987496279,False,False,0.0,0.0,0
1799290.0,0.013545698124441799,False,False,0.0,0.0,0
6794.0,0.9072640666865138,False,False,0.6401703392595598,0.0,0
1769113.0,0.011312890741292051,False,False,0.0,0.0,0
1753002.0,0.010568621613575468,False,False,0.0,0.0,0
1772684.0,0.010270913962488836,False,False,0.0,0.0,0
1788708.0,0.011610598392378685,False,False,0.0,0.0,0
272278.0,0.5092289371836857,False,False,0.0,0.0,0
370378.0,0.11818993748139327,False,False,0.0,0.0,0
1810540.0,0.010419767788032152,False,False,0.0,0.0,0
782610.0,0.11729681452813337,False,False,0.0,0.0,0
674306.0,0.11640369157487347,False,False,0.0,0.0,0
556273.0,0.10330455492706163,False,False,0.0,0.0,0
56502.0,0.19306341172968144,False,False,0.0,0.0,0
466805.0,0.17609407561774337,False,False,0.0,0.0,0
565727.0,0.9918130395951176,True,True,2.996093485140091,0.282226853230128,3
1552279.0,0.0008931229532598987,False,False,0.0,0.0,0
1629734.0,0.22670437630247098,False,False,0.0,0.0,0
1614747.0,0.041530217326585295,False,False,0.0,0.0,0
1513927.0,0.0007442691277165823,False,False,0.0,0.0,0
547843.0,0.2670437630247097,False,False,0.0,0.0,0
1729328.0,0.010568621613575468,False,False,0.0,0.0,0
519904.0,0.1545102709139625,False,False,0.0,0.0,0
702295.0,0.11506400714498363,False,False,0.0,0.0,0
1771837.0,0.008633521881512354,False,False,0.0,0.0,0
741902.0,0.08157189639773742,False,False,0.0,0.0,0
1654964.0,0.006698422149449241,False,False,0.0,0.0,0
292756.0,0.22298303066388805,False,False,0.0,0.0,0
840480.0,0.06787734444775231,False,False,0.0,0.0,0
189981.0,0.953408752604942,True,True,2.213560933133409,0.3253944626376898,6
8989.0,0.9471568919321226,True,False,1.364885869212751,0.041530217326585295,2
1781893.0,0.011759452217922,False,False,0.0,0.0,0
1792615.0,0.011164036915748734,False,False,0.0,0.0,0
754486.0,0.07457576659720155,False,False,0.0,0.0,0
1812006.0,0.009526644834772254,False,False,0.0,0.0,0
342339.0,0.1592735933313486,False,False,0.0,0.0,0
3271.0,0.9988091693956535,True,True,0.6533034867253006,0.004763322417386127,1
659213.0,0.9763322417386127,True,False,1.6036759569423538,0.011461744566835368,1
706508.0,0.18487645132479905,False,False,0.0,0.0,0
1795224.0,0.010568621613575468,False,False,0.0,0.0,0
1758858.0,0.010419767788032152,False,False,0.0,0.0,0
502760.0,0.11149151533194403,False,False,0.0,0.0,0
590875.0,0.0596903840428699,False,False,0.0,0.0,0
1786188.0,0.011461744566835368,False,False,0.0,0.0,0
50685.0,0.07695742780589461,False,False,0.0,0.0,0
849128.0,0.22551354569812443,False,False,0.0,0.0,0
811972.0,0.12593033640964574,False,False,0.0,0.0,0
1774007.0,0.009080083358142305,False,False,0.0,0.0,0
54220.0,0.09481988687109259,False,False,0.0,0.0,0
1777285.0,0.008931229532598988,False,False,0.0,0.0,0
1784351.0,0.01012206013694552,False,False,0.0,0.0,0
665198.0,0.1655254540041679,False,False,0.0,0.0,0
756917.0,0.13501041976778802,False,False,0.0,0.0,0
132509.0,0.9602560285799345,True,True,2.9490749884694676,0.1752009526644835,4
2008461.0,0.46591247395058055,False,False,0.0,0.0,0
136502.0,0.10330455492706163,False,False,0.0,0.0,0
60027.0,0.9620422744864543,True,False,3.0043642541475752,0.10821673116999107,2
191587.0,0.9964275081869604,False,False,0.6767721742674107,0.0,0
